 27-04-2024 23:48:26, GPU temperature     ,GPU usage           ,Memory usage        ,Power percent       ,Power               ,Fan speed           ,Fan tachometer      ,CPU temperature     ,CPU usage           ,CPU power           ,Framerate           ,TOutside ( C),Texhaust ( C),Tinternal ( C)
 27-04-2024 23:51:26,84,93,3571.152,46,68.805,0,0,100,100,18.016,53.9,20.8,25.1,25.5
 27-04-2024 23:51:27,84,89,3571.152,50,58.201,0,0,100,100,18.407,53.1,20.8,25.1,25.5
 27-04-2024 23:51:28,84,95,3588.027,49,68.553,0,0,100,98.649,18.325,46.2,20.8,25.1,25.5
 27-04-2024 23:51:29,84,99,3597.777,51,67.354,0,0,100,86.398,18.049,45.9,20.8,25.1,25.5
 27-04-2024 23:51:30,84,99,3596.402,49,68.599,0,0,100,89.107,18.349,46.2,20.8,25.1,25.5
 27-04-2024 23:51:31,84,94,3595.809,51,65.618,0,0,100,100,18.283,48.9,20.8,25.1,25.5
 27-04-2024 23:51:32,84,97,3597.871,49,70.168,0,0,100,94.552,18.798,52.1,20.8,25.1,25.5
 27-04-2024 23:51:33,84,100,3597.09,51,68.98,0,0,100,96.982,19.195,58.9,20.8,25.1,25.5
 27-04-2024 23:51:34,84,95,3561.496,52,70.054,0,0,100,98.262,19.246,56,20.8,25.1,25.5
 27-04-2024 23:51:35,84,98,3544.621,51,68.601,0,0,100,78.06,18.738,60,20.8,25.1,25.5
 27-04-2024 23:51:36,84,93,3553.996,52,69.868,0,0,100,83.252,18.758,57.9,20.8,25.1,25.5
 27-04-2024 23:51:37,85,95,3561.496,52,71.742,0,0,99,99.91,18.479,57.9,20.8,25.1,25.5
 27-04-2024 23:51:38,84,92,3570.871,49,69.968,0,0,100,90.919,18.779,52.1,20.8,25.1,25.5
 27-04-2024 23:51:39,85,99,3561.496,51,71.093,0,0,100,78.821,18.13,52.1,20.8,25.1,25.5
 27-04-2024 23:51:40,85,97,3572.34,51,68.064,0,0,100,90.157,18.172,55.6,20.8,25.1,25.5
 27-04-2024 23:51:41,85,90,3553.02,52,69.616,0,0,100,83.472,16.996,47.2,20.8,25.1,25.5
 27-04-2024 23:51:42,85,100,3553.02,51,42.175,0,0,100,82.891,17.777,48.1,20.8,25.1,25.5
 27-04-2024 23:51:43,85,99,3553.02,52,68.737,0,0,100,94.959,17.84,48.1,20.8,25.1,25.5
